Date,AT-Neu,BR-Npw,BW-Gum,BW-Nxr,CA-DBB,CA-SCB,CA-SCC,CH-Cha,CH-Dav,CH-Oe2,CN-Hgu,DE-Dgw,DE-Hte,DE-SfN,DE-Zrk,FI-Hyy,FI-Lom,FI-Si2,FI-Sii,FR-LGt,HK-MPM,ID-Pag,IT-BCi,IT-Cas,JP-BBY,JP-Mse,JP-Swl,KR-CRK,MAERC,MY-MLM,NL-Hor,NZ-Kop,PH-RIf,RU-Ch2,RU-Che,RU-Cok,RU-Fy2,RU-SAM,RU-Vrk,SE-Deg,SE-St1,SE-Sto,UK-LBT,US-A03,US-A10,US-Atq,US-Beo,US-Bes,US-Bgl,US-Bi1,US-Bi2,US-Brw,US-BZB,US-BZF,US-BZS,US-CRT,US-DPW,US-EDN,US-EML,US-Ho1,US-HRA,US-HRC,US-Ics,US-Ivo,US-LA1,US-LA2,US-Los,US-MRM,US-Myb,US-NC4,US-NGB,US-NGC,US-ORv,US-OWC,US-PFa,US-Snd,US-Sne,US-Srr,US-StJ,US-Tw1,US-Tw3,US-Tw4,US-Tw5,US-Twt,US-Uaf,US-WPT
2/18/2000,0.839879154,0.324572279,NA,NA,0.679750994,0.654388985,0.605578472,0.539592665,0.69669186,NA,0.472094801,0.351825644,0.254859611,0.5147029,0.288336088,0.793838517,0.644101877,0.570530878,0.571053533,0.519982039,0.296285201,0.617981459,-0.090853095,NA,0.652479422,0.223979592,-0.025948104,0.266913497,0.733333333,0.720815318,0.264819362,0.190481013,0.396587988,0.7784522,0.759764519,0.739521728,NA,0.763245033,NA,0.778631189,0.671493213,0.669042924,0.164003364,0.463293985,0.606006858,0.680508792,0.698657718,0.62287705,0.331742894,0.257629524,0.329632792,0.606006858,0.745504367,0.871639988,0.745504367,0.23699422,0.413119143,0.347126437,0.865115049,0.767171129,0.541287614,0.532536994,0.89591465,0.379918106,0.570913028,0.378749365,0.143261519,0.343019943,0.478174274,0.358067903,0.69008677,0.90752536,0.328960818,0.307322929,0.130509939,NA,NA,0.413100112,0.036897388,0.401104131,NA,0.397894737,0.397894737,0.387723388,0.291491597,0.274233637
2/26/2000,0.579957356,0.595355731,0.115201091,0.046950629,0.291428571,0.388993756,0.387242738,0.589016829,0.514611961,0.318063509,-0.053830228,0.304467354,-0.14380044,0.038291605,0.280588776,0.664233577,0.186092158,0.216,0.801927026,0.198739977,0.699950812,0.554695895,0.21484375,0.055993691,0.680290645,0.239089184,-0.20444719,0.391304348,0.046534331,0.821084137,-0.052114598,0.674139564,0.562870813,0.87621209,0.759389238,0.836465464,-0.120397187,0.734669811,0.906311155,0.916073436,0.681606844,0.774868004,0.102926337,NA,0.899736752,0.575578116,0.857407407,0.857407407,-0.156714156,0.256470588,0.706441394,0.899736752,0.852026904,NA,0.852026904,-0.066808511,0.32592909,0.485714286,0.686017619,0.433455433,0.332586786,NA,0.851336234,0.888541014,0.461592179,0.50449294,-0.017593644,0.078151261,0.478008299,0.096922069,0.863873185,0.913002364,0.117128874,0.099688474,-0.045866199,0.361522199,0.361522199,0.1918856,0.226237624,0.122888759,0.759237741,0.090187181,0.090187181,0.371448371,0.768634064,0.071698113
3/5/2000,0.382045929,0.505298118,0.320431581,0.221696252,0.436327345,0.695824176,0.695824176,0.6,0.09923154,0.338053097,NA,0.263157895,0.073221757,0.330922242,NA,0.162386249,0.513319126,0.692874693,0.584511371,0.252583979,0.451307313,0.682201289,0.554387569,0.067833698,0.688888889,0.266925142,0.118900344,0.347636364,0.247935634,0.702593918,0.329935741,0.468226367,0.568568868,0.796649604,0.796649604,0.815242494,-0.096551724,NA,0.590517641,0.37723959,0.579971261,NA,0.065017444,0.921464149,0.888583219,0.498023715,0.868765826,0.914320388,0.60256,0.248149975,0.391701245,0.888583219,0.929808706,0.926785714,0.929808706,0.273740187,0.173770492,-0.174966946,0.913133402,0.798941799,0.071211463,0.057501652,NA,0.878480442,0.14893617,0.48633185,0.133838384,0.313669881,0.541666667,0.519041506,0.872495045,0.931561618,0.208260617,0.039419087,0.275635767,0.437268848,0.437268848,NA,0.184713376,0.065331426,0.758572288,0.134318104,0.134318104,0.32881137,0.842020419,-0.431519032
3/13/2000,0.866961001,0.420934503,0.140062038,0.320192913,0.431744563,0.81189442,NA,0.5710254,0.827648931,0.383662872,0.716767821,NA,0.408045977,0.412793008,0.551944592,0.135464974,0.385633803,0.481491069,0.824069264,0.281418658,0.061441214,0.515135208,0.5670643,0.014529697,0.622816937,0.316109422,0.104895105,-0.034198399,0.638873239,0.428504344,-0.124349094,0.326923077,0.494225134,0.881756367,0.891005048,0.741560305,0.347425474,0.555662651,0.574532401,0.484976526,0.809708738,0.783679754,NA,0.643305573,0.275071399,0.390700069,0.778509021,0.778383288,-0.218782791,0.252045189,NA,0.275071399,NA,0.836471023,NA,0.088669951,0.479511143,0.363363363,0.871732817,0.547038328,0.116134501,0.169410515,0.875538535,0.7103605,0.493754109,0.608454957,0.640295749,-0.362699157,0.471902505,-0.00867052,0.672817842,0.963650425,0.126918216,0.542197452,NA,0.423558897,0.423558897,0.036412677,0.041491014,0.101415997,0.684027021,0.078957033,0.070658683,0.055743243,0.6105582,0.296905859
3/21/2000,0.570534425,0.424533333,0.36174986,0.5625,-0.047203694,0.747271045,NA,0.617639689,0.873087309,0.236346735,-0.027903649,0.320523303,-0.038512616,0.052301255,0.370587049,0.309202744,0.554163701,0.787102158,0.952970685,0.302650957,0.219988173,0.452220077,0.409860191,0.04871481,0.772688234,-0.034872762,0.060259945,0.225081551,0.267383513,0.614542611,0.290715373,0.414634146,0.460093897,0.754237288,0.742213115,0.832262143,0.67765043,0.893641919,0.852449826,0.952656052,0.80796371,0.825345563,0.238645747,0.716508409,0.857160694,0.745461721,0.874795566,0.482844444,-0.19472768,0.000395413,0.21841211,0.857160694,0.89118541,0.856579688,0.89118541,0.013535977,0.39748954,0.203205128,0.798442614,0.790674927,-0.123339658,-0.178276941,0.756592292,0.746062992,0.262857143,0.626063986,0.277837838,0.108965517,0.253246753,0.434230194,0.870262598,0.910355487,0.200919071,0.164843455,0.212741752,0.358681876,0.358681876,0.216232962,0.127785614,0.123135623,0.573549258,0.257562408,0.282633371,0.274605452,0.557290471,0.277291302
3/29/2000,0.198059822,0.670004769,0.444027852,0.218858561,0.002364066,0.826999638,0.840817963,0.506061229,0.499765808,0.486068111,-0.041576544,0.208009808,0.283887468,0.331514325,0.533223761,0.382394566,0.667958271,0.728530475,0.64785772,0.190199871,0.306980057,0.707448861,0.104282758,0.152255639,0.736975055,0.05390185,0.132075472,-0.05877193,0.523862375,0.531507578,0.392474344,0.473897208,0.434175532,0.877289377,0.862835335,0.691318328,0.680250784,0.865079365,0.873370166,0.676678201,0.769625604,0.616852447,0.018849449,0.782560532,0.602011341,0.756685499,0.770742857,0.773030406,0.140324963,-0.209889532,0.116012604,0.602011341,0.929900744,0.898089172,0.929900744,0.346814014,0.466854725,NA,0.919092716,0.31872432,0.304008514,0.315403423,0.936736959,0.842210386,0.455301455,0.581087254,0.235059761,-0.046357616,0.594675235,0.139487871,0.770742857,0.789669862,0.309635723,0.163625662,0.226997985,0.405730129,0.405730129,0.256521739,0.166301284,0.09212283,0.767315175,0.340664712,0.449305737,0.320711417,0.711249542,0.347209082
4/6/2000,0.163791066,0.402851109,0.298795181,0.534745202,0.146708464,0.75599055,0.742814483,0.686726777,0.918019257,0.449116392,0.119649304,-0.115367077,0.142954623,0.270860077,0.440826409,0.284826157,0.858028518,0.952612932,0.405891354,0.231289959,0.651171725,0.615441722,0.525982256,0.429082774,0.843113772,0.513629075,0.162684869,-0.072155412,0.60204794,0.565078641,0.468832487,0.400907029,0.561725562,0.950183845,0.947780679,NA,0.133419689,0.741695408,0.660353694,0.727586207,0.598613737,0.664077925,0.073352673,0.948891482,0.914272475,0.885009311,0.914937759,0.914878893,0.035430989,0.131881676,0.171697374,0.914272475,0.938618137,0.891697984,0.938618137,0.525617398,0.085197018,0.337511191,0.937741369,0.428036383,0.262113913,0.205136236,0.942778034,0.871639785,0.473134328,0.590673575,0.179994184,0.241025641,0.170309116,0.43852459,0.914721516,0.738506345,0.092054264,0.643062201,0.184757506,0.239075479,0.239075479,0.139070147,0.313304721,0.096013716,0.305834018,0.159195059,0.133114215,-0.138461538,0.558079169,0.483571861
4/14/2000,NA,0.626993865,0.357234315,0.634328358,0.386742578,0.295945234,0.809908257,NA,0.480587121,0.486230039,NA,-0.05021645,0.171737661,0.155172414,0.534351145,0.058823529,0.502864535,0.196368168,0.615860313,0.061052632,0.192928517,0.536912752,0.515126399,0.376417234,0.819475503,-0.096522079,-0.279594657,0.075747047,0.375960998,0.635555556,0.238664674,0.315068493,0.511804384,0.88720945,0.887366819,0.828345939,0.541776143,0.91913032,0.697077059,0.939839572,0.343345041,0.519163019,-0.055932751,0.877595628,0.920055453,0.924803332,0.915851717,0.922813428,0.180285344,0.030877408,0.148456376,0.920055453,0.892203725,0.822030723,0.892203725,0.234300563,NA,NA,0.879202279,0.614382022,0.330390921,0.325707023,0.889369788,0.464192708,0.390380643,0.420480993,0.20266744,-0.157394844,0.397530864,0.63343465,0.919908467,0.706936685,0.19760479,0.021240442,0.252992383,0.344370861,0.344370861,0.231701406,0.189538043,0.151482768,0.308313332,0.348903913,0.254809948,0.000629723,0.794104308,-0.358534323
4/22/2000,0.528876762,0.621603928,0.229645094,0.207698476,0.362257381,0.301167315,0.415711948,0.330856334,0.072837633,0.302248433,-0.135285317,-0.008369602,0.448154657,0.3380406,0.619681387,0.271772847,0.764384394,0.516453382,0.420695166,0.237198352,0.559199901,0.680091402,0.550627159,0.09909469,0.179646376,0.128294036,0.320139697,0.395185996,0.294281729,0.247248428,0.515453639,0.542502952,0.400503778,0.842091081,0.7875828,0.918812549,0.078827362,0.9273021,0.65950129,0.850421348,NA,0.670697013,0.160726765,0.767278407,0.92346356,0.532050552,0.914097915,0.913347625,0.47755102,0.164892086,0.219774315,0.92346356,0.542680836,0.482839054,0.542680836,NA,0.489659773,0.213114754,0.874742857,0.178074866,-0.017138734,-0.009633122,0.831377662,NA,0.105686965,0.298107256,0.514890282,0.106943336,0.44,0.676261043,0.913384943,0.848692334,0.271854472,0.51902834,0.530751708,0.393432336,0.393432336,0.285434036,0.283790284,NA,0.345945946,0.408525393,NA,0.439551951,0.497159091,-0.298896247
4/30/2000,0.309065453,0.145552561,0.136298422,0.154969118,0.539622642,0.447175507,0.449588923,0.588490343,0.516140475,0.606563561,0.012141816,0.592479675,0.557516546,0.321480406,0.732177264,0.160696681,0.330201546,0.47854251,0.122855182,0.223607225,0.713868613,0.623159961,0.485092667,0.568959436,0.360669456,0.168132942,0.18847903,0.399435711,0.17,0.333958285,0.582023711,0.163296106,0.640144282,0.930967021,0.930846719,0.907325684,0.067142394,NA,NA,0.251505017,0.311324584,0.626641651,0.116546763,0.893275955,0.660686827,0.695065328,0.718227243,0.71862458,0.201012979,-0.177054606,0.446576912,0.660686827,-0.062138728,-0.035550862,-0.062138728,NA,0.257286432,0.126011561,0.893168271,0.501605652,0.363201094,0.435415403,0.948927239,0.867849888,0.052352821,0.697659156,NA,0.193656093,0.622677925,0.508695652,0.718227243,0.955114054,0.301380991,0.254997299,0.226776762,0.523130134,0.523130134,0.444193912,0.351301115,0.313366611,0.541404612,NA,0.163424125,0.355331334,-0.02433936,0.448770492
