Date,AT-Neu,BR-Npw,BW-Gum,BW-Nxr,CA-DBB,CA-SCB,CA-SCC,CH-Cha,CH-Dav,CH-Oe2,CN-Hgu,DE-Dgw,DE-Hte,DE-SfN,DE-Zrk,FI-Hyy,FI-Lom,FI-Si2,FI-Sii,FR-LGt,HK-MPM,ID-Pag,IT-BCi,IT-Cas,JP-BBY,JP-Mse,JP-Swl,KR-CRK,MAERC,MY-MLM,NL-Hor,NZ-Kop,PH-RIf,RU-Ch2,RU-Che,RU-Cok,RU-Fy2,RU-SAM,RU-Vrk,SE-Deg,SE-St1,SE-Sto,UK-LBT,US-A03,US-A10,US-Atq,US-Beo,US-Bes,US-Bgl,US-Bi1,US-Bi2,US-Brw,US-BZB,US-BZF,US-BZS,US-CRT,US-DPW,US-EDN,US-EML,US-Ho1,US-HRA,US-HRC,US-Ics,US-Ivo,US-LA1,US-LA2,US-Los,US-MRM,US-Myb,US-NC4,US-NGB,US-NGC,US-ORv,US-OWC,US-PFa,US-Snd,US-Sne,US-Srr,US-StJ,US-Tw1,US-Tw3,US-Tw4,US-Tw5,US-Twt,US-Uaf,US-WPT
5/8/2000,1.2027121,0.957691046,0.836705715,0.992610837,0.870163371,0.903381643,0.813755326,1.058062662,1.312445605,1.310435931,0.744158179,NA,1.065357143,0.81040724,1.301466737,0.932117528,2.434782609,1.010321101,0.840723982,1.104025765,1.42649967,1.054142442,1.166539051,1.357586012,0.947895792,1.302997859,0.946935041,1.801596351,0.754285714,1.047156727,1.109749145,0.998030942,1.014224028,2.922866521,1.965816081,4.096590909,1.011105969,2.168258299,1.548319328,0.887546855,1.865853659,NA,0.967595593,NA,1.925659472,1.806390182,1.951943975,1.963445867,0.978540773,1.018155054,0.919921875,1.925659472,0.711122554,0.699898271,0.711122554,NA,0.84545812,0.876302083,2.075701167,0.993446016,0.847722343,0.78566939,2.062843489,1.759563965,1.025710419,1.222184416,0.903982711,NA,1.218162084,1.111023931,1.948155791,4.222362603,1.13088787,1.09197731,0.908478092,1.139190821,1.139190821,0.990621336,0.985299522,NA,1.131536388,NA,0.965433301,1.059292649,0.877267231,1.403218975
5/16/2000,1.285863601,0.914124294,NA,0.935649936,0.901123596,0.920716113,0.920716113,1.109531332,1.165651644,1.193505456,0.784517426,1.10584752,1.047066015,NA,1.023884198,0.945044161,2.66716086,0.92530586,0.831653602,1.03132162,1.208467556,NA,0.909310345,1.237470167,0.948979592,1.66025641,1.128617363,1.813592233,0.701754386,1.042705842,1.091537702,0.878039927,1.08816645,0.740046838,0.764309764,2.080467446,NA,NA,0.863845446,0.822231474,2.149755501,2.195394278,0.810009268,1.392137909,2.173357664,1.68849392,2.161174047,2.172226532,1.030534351,0.826809651,0.874945911,2.173357664,0.738214644,0.73539353,0.738214644,0.968062456,0.780806979,0.942464358,2.275303644,1.024221453,0.856216216,NA,2.06821042,2.189154126,1.080969808,1.21145494,0.803328804,1.049616066,NA,1.10964467,2.186431901,2.469995199,1.002176015,1.102140443,0.967476636,1.065122524,1.065122524,0.978034252,1.019784173,0.921702128,1.000968992,0.793217146,0.799905616,0.809140923,0.888734995,1.204827586
5/24/2000,1.328547764,0.923491379,0.766538215,0.964179104,0.941828255,NA,NA,1.203851852,1.100355872,1.228389155,NA,NA,1.12745377,0.886045389,0.967067764,1.01434644,1.523394995,1.066441441,0.937015504,1.053659959,1.158402808,1.10231466,1.031765058,1.052596089,1.000678426,1.278752437,1.022650057,1.642516683,0.704130644,1.103612815,1.15957735,0.768366465,1.042138009,0.701161946,0.701754386,1.439030077,1.066030231,0.916091537,0.79215179,0.91047619,0.821939587,1.159774436,1.575982997,2.015165031,2.132653061,2.105818674,2.126498342,2.126498342,1.141018767,0.778622729,0.885399265,2.132653061,0.732044199,0.8359375,0.732044199,0.897166842,0.850684117,1.01622248,2.155115512,0.99885354,0.909138933,0.893117831,2.613408939,2.135597422,NA,1.173136866,0.956360642,1.108624454,1.200115674,1.201809325,2.128419453,1.597055405,NA,1.156986392,1.033665835,1.123663285,1.123663285,0.984771574,1.021756329,0.672406724,0.914602347,0.70694864,0.70694864,0.817737003,0.824521935,1.454778157
6/1/2000,1.271149077,0.863778163,0.77509109,0.898148148,0.967357513,0.993041058,0.952068618,1.20005466,1.196711328,1.216844752,0.860015877,1.089229145,1.01216545,NA,1.128260285,0.989149634,0.989349112,0.925515055,1.093984962,1.062476044,NA,1.083572306,0.868492224,1.083498219,1.076018809,1.164948454,1.85380117,1.400521286,0.670336391,1.091193738,1.17453676,NA,1.144732729,0.814709032,0.858638743,2.617870722,1.049580168,1.948717949,0.766469595,0.92354049,0.925619835,0.985074627,0.953333333,2.334932534,2.103032087,2.297271422,2.199883788,2.199883788,1.167089679,1.010043042,0.926962677,2.103032087,0.797769156,0.755834054,0.797769156,0.844453376,0.787820203,0.865217391,1.331926864,1.028888889,0.896573405,0.911292962,4.03143535,4.712056738,0.937065795,1.185440058,0.873437023,1.078961314,1.082633433,1.132861308,2.166571265,1.009830206,1.066267316,1.268671679,1.032092038,NA,NA,0.902531646,0.988168273,0.876024926,0.947259566,0.760200429,0.828997572,0.725910793,0.917113603,1.17721519
6/9/2000,1.097253363,0.832324671,0.725758081,1.07987988,1.031081081,0.927429806,0.926523297,1.010046158,NA,1.191724574,0.961124402,1.122791519,1.161107615,0.830838323,1.112332112,1.123330365,1.013786765,1.054107231,0.903637771,NA,NA,0.947668394,NA,1.163926258,NA,1.083205521,0.850775194,2.153846154,NA,0.99971918,1.139840183,0.927342256,1.151324416,0.734362307,0.734256927,NA,1.036933146,0.87278415,0.846860081,0.948850119,0.77967994,0.77845918,0.949095023,3.835110747,2.051743532,0.869782214,2.071362373,2.683060109,1.181446669,1.051585918,0.930913722,2.051743532,0.888277613,NA,0.888277613,0.979489876,NA,0.957755776,0.762495303,1.079514825,0.862311296,0.807790008,0.750448833,0.760147601,1.040322581,1.219871973,0.881624226,0.905696506,1.028522533,1.052153432,2.071362373,NA,1.017424976,NA,0.994546694,1.00454316,1.00454316,0.808194234,1.082636333,0.755739556,0.930064085,0.752464789,0.752464789,0.816315649,0.875133404,1.279265873
6/17/2000,0.939326468,0.789818182,0.871329879,0.851528384,1.0063593,0.941300676,0.965711806,1.073755047,1.247680228,1.133986014,0.947423398,1.112536069,1.08579161,0.838550247,1.165289256,1.040358744,0.872272727,0.977513789,0.894603405,1.073770492,1.235820896,1.108056872,0.975789151,0.991182234,1.010735198,1.140647656,1.273356401,1.105492589,0.755931348,1.103268593,1.173499703,0.842975207,1.066381638,0.816426816,NA,NA,1.076822348,0.855349671,NA,1.090257413,0.847663918,0.81798149,1.102764423,0.730659026,NA,0.742071882,0.734339278,0.789306511,1.30861943,1.133673069,1.011857708,NA,0.880112269,0.882331512,0.880112269,0.974209078,0.837827854,0.864518794,0.782293179,1.071021776,1.021159543,1.014350144,0.77496038,0.782354437,1.020283976,1.159053566,0.956968215,1.223776224,1.023229462,1.120121951,0.734339278,0.799944274,1.082802548,1.157448252,1.122512277,1.046763616,1.046763616,0.92747858,1.127411843,0.848968729,1.005674653,0.852678571,0.886670959,0.937552981,0.916509434,1.456036745
6/25/2000,1.160634744,0.771177504,0.875876956,0.979686593,0.867318982,1.032438479,0.978354978,1.23422292,0.962093257,1.106780735,1.107134101,1.09456986,1.278552972,0.914814815,NA,1.136120996,NA,NA,NA,0.989741776,1.317757009,1.105005645,NA,1.051841258,1.105442177,1.139770723,1.047619048,1.208056171,0.915327417,1.091492777,1.157074341,1.015942029,1.121175031,0.792891761,0.793378658,0.779027722,1.009881423,0.800215401,0.877672209,1.015045135,1.098281016,1.131681244,1.064345992,NA,0.755035384,0.86022187,0.867831541,0.731725697,1.1656263,NA,1.030933333,0.755035384,NA,1.238095238,NA,0.963675214,0.907566462,0.870954854,0.816774194,1.168009206,1.080105634,0.940458396,0.814490213,0.789636504,0.971948446,1.166722689,1.006905623,1.135898485,NA,1.18387372,0.926305515,0.797478761,1.134040136,1.003637833,1.088677171,0.956029134,0.956029134,0.925007844,1.050472041,0.971911573,0.889807163,0.871695453,0.921292461,0.893718452,NA,1.428938907
7/3/2000,1.172474747,0.75115066,0.738932292,0.863915716,0.99295393,1.027145709,1.029154519,1.100618779,1.492957746,1.072653298,0.990606061,1.071714744,1.111433546,1.065730337,1.060978944,1.13013989,NA,NA,0.929824561,1.001509206,1.166544923,1.088722397,0.916363636,1.15653965,NA,1.204649043,1.093167702,1.217707212,0.938026981,1.077683616,1.25577812,0.820057929,1.322537879,0.89211375,0.874104082,0.82557155,0.956562795,0.771340115,0.823809524,0.987947407,0.964969896,0.858932715,0.919552477,0.798149706,NA,NA,0.819525716,0.817063386,1.096706377,1.058964143,NA,NA,0.909917029,0.936078431,0.909917029,NA,0.897131553,0.85077951,1.048844025,1.161220044,1.138642223,1.185846561,0.807798588,0.891919449,1.05904059,1.065811122,1.077445233,1.02284264,1.064038031,1.145634921,0.804,0.863113604,1.016793283,1.186541144,1.089156627,0.968875771,0.968875771,0.915141431,0.955156951,0.876841708,0.854736842,0.947424893,0.947424893,0.863436123,1.130523453,1.245508982
7/11/2000,1.158113392,0.788544892,0.749572357,0.860664523,0.994193837,0.983984375,NA,1.216030056,1.340228245,1.066316662,0.929709466,1.059087509,1.087800875,0.90777439,0.88969795,1.100347356,1.117958913,0.931133429,0.990237099,1.135500483,1.105775922,1.049922601,1.012849584,1.125083389,1.135485818,1.309178744,NA,1.235003092,0.878176044,1.01068999,NA,0.789894737,1.226885823,0.93007375,0.901734104,0.88325598,1.044771635,0.747648903,0.832271762,1.109180328,0.953185498,NA,1.020752896,0.768399168,0.884785006,0.851811594,0.81234362,0.854971776,1.165612207,1.307358132,1.111546499,0.884785006,0.978461538,1.07707549,0.978461538,1.018878101,0.916191155,0.860020141,0.856226305,NA,0.966085578,1.022318032,0.841491841,0.848371596,0.802985075,1.036795048,1.040959626,NA,1.037532808,1.045962336,0.744029076,0.886564389,1.054378531,1.284085927,1.058842759,0.945682103,0.945682103,0.932197729,1.077876106,0.960118655,0.834939254,1.047379981,1.037128713,0.939163498,0.95761194,1.23630137
7/19/2000,1.206209573,0.758584807,0.734039034,0.844884488,0.979738856,1.035980149,0.985456148,1.115274525,1.647822057,1.033238636,0.932130847,NA,1.083572568,1.098727735,1.14408808,1.066218314,0.978512397,1.110260337,1.045182112,1.06809816,NA,1.036951501,1.080852306,1.085278938,1.085297131,1.227591295,1.231382979,1.314518394,NA,1.048810004,1.097502657,0.909838876,NA,0.910550459,0.902318841,0.839612859,1.053559548,0.8,0.826558266,0.991153846,0.940909091,0.887458624,1.013238289,0.77472302,0.918512658,0.82083958,0.752913753,0.752913753,1.107179313,NA,1.016662114,0.918512658,0.98386462,1.016985138,0.98386462,1.002043199,0.886629165,0.810894142,1.011312891,1.203045685,1.144402634,1.116883117,0.954956994,1.079844961,0.769568151,1.056278281,1.018181818,1.133074935,NA,1.083861349,0.80097595,0.911802437,1.107933579,1.259172976,1.026133501,0.951114488,0.951114488,0.785795455,1.066034755,1.060510668,0.859610275,1.103321033,1.157000961,0.964751185,0.981244282,1.223938224
