Date,AT-Neu,BR-Npw,BW-Gum,BW-Nxr,CA-DBB,CA-SCB,CA-SCC,CH-Cha,CH-Dav,CH-Oe2,CN-Hgu,DE-Dgw,DE-Hte,DE-SfN,DE-Zrk,FI-Hyy,FI-Lom,FI-Si2,FI-Sii,FR-LGt,HK-MPM,ID-Pag,IT-BCi,IT-Cas,JP-BBY,JP-Mse,JP-Swl,KR-CRK,MAERC,MY-MLM,NL-Hor,NZ-Kop,PH-RIf,RU-Ch2,RU-Che,RU-Cok,RU-Fy2,RU-SAM,RU-Vrk,SE-Deg,SE-St1,SE-Sto,UK-LBT,US-A03,US-A10,US-Atq,US-Beo,US-Bes,US-Bgl,US-Bi1,US-Bi2,US-Brw,US-BZB,US-BZF,US-BZS,US-CRT,US-DPW,US-EDN,US-EML,US-Ho1,US-HRA,US-HRC,US-Ics,US-Ivo,US-LA1,US-LA2,US-Los,US-MRM,US-Myb,US-NC4,US-NGB,US-NGC,US-ORv,US-OWC,US-PFa,US-Snd,US-Sne,US-Srr,US-StJ,US-Tw1,US-Tw3,US-Tw4,US-Tw5,US-Twt,US-Uaf,US-WPT
7/28/2005,0,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,NA,NA,NA,NA,0,0,0,0,NA,0,NA,0,0,0,NA,NA,0,0,0,0,0,NA
7/29/2005,0,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,0,0,NA,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,0,0,0,NA,0,0,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,NA
7/30/2005,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA
7/31/2005,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,NA,0,0,NA,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,NA
8/1/2005,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
8/2/2005,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA
8/3/2005,NA,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,NA,0,0,0,NA,0,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA
8/4/2005,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,20,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
8/5/2005,0,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA
8/6/2005,NA,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA
8/7/2005,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,0,0,NA,0,NA,NA
8/8/2005,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,NA
8/9/2005,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,NA
8/10/2005,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA
8/11/2005,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,0,0,NA
8/12/2005,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,NA,0,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA
8/13/2005,NA,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA
8/14/2005,NA,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA
8/15/2005,NA,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA
8/16/2005,NA,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA
8/17/2005,0,0,0,0,NA,0,NA,0,0,0,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,NA
8/18/2005,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA
8/19/2005,0,0,0,0,NA,0,NA,0,NA,0,NA,0,0,0,NA,0,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,0,NA,0,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,NA
8/20/2005,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA
8/21/2005,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,NA,NA
8/22/2005,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,NA
8/23/2005,NA,0,0,0,0,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,51,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,NA,NA
8/24/2005,NA,NA,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,NA
8/25/2005,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,0,NA,0,0,NA,NA
8/26/2005,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,0,NA,0,0,0,0,0,NA,NA
8/27/2005,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,0,NA,0,NA,NA,NA,0,0,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,NA
8/28/2005,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,NA
8/29/2005,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,16,10,NA,NA,NA,NA,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,NA,NA
8/30/2005,0,0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,NA,NA
8/31/2005,0,NA,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,0,NA,NA
9/1/2005,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA
9/2/2005,NA,0,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,49,NA,NA,NA,NA,0,0,49,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA
9/3/2005,0,NA,0,0,0,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA
9/4/2005,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,0,13,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA
9/5/2005,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,0,NA,0,0,NA,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA
9/6/2005,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,61,NA,0,0,NA,0,0,NA,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,NA
9/7/2005,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA
9/8/2005,0,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,58,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA
9/9/2005,NA,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,48,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA
9/10/2005,NA,NA,0,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,NA,0,NA,0,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
9/11/2005,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA
9/12/2005,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA
9/13/2005,0,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA
9/14/2005,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,0,NA,0,0,0,0,0,NA,NA
9/15/2005,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,0,NA,55,0,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/16/2005,0,NA,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,NA,NA
9/17/2005,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,0,NA,0,0,0,0,0,NA,NA
9/18/2005,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,0,0,NA,NA,0,0,48,0,NA,NA,NA,0,0,NA,18,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
9/19/2005,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA
9/20/2005,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,0,0,NA,0,0,NA,56,NA,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
9/21/2005,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,NA,0,NA,10,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,54,0,0,0,NA,0,0,NA,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA
9/22/2005,0,0,0,0,0,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,0,0,47,NA,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA
9/23/2005,NA,0,NA,0,NA,NA,NA,0,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/24/2005,0,NA,0,0,0,NA,NA,NA,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,0,NA,NA
